SOURCE_ID	RA_J2000 [deg]	Dec_J2000 [deg]	Flux_140_MHz [Jy]	Flux_140.2_MHz [Jy]	Flux_140.4_MHz [Jy]	Flux_140.6_MHz [Jy]	Flux_140.8_MHz [Jy]	Flux_141_MHz [Jy]	Flux_141.2_MHz [Jy]	Flux_141.4_MHz [Jy]	Flux_141.6_MHz [Jy]	Flux_141.8_MHz [Jy]	Flux_142_MHz [Jy]	Flux_142.2_MHz [Jy]	Flux_142.4_MHz [Jy]	Flux_142.6_MHz [Jy]	Flux_142.8_MHz [Jy]	Flux_143_MHz [Jy]	Flux_143.2_MHz [Jy]	Flux_143.4_MHz [Jy]	Flux_143.6_MHz [Jy]	Flux_143.8_MHz [Jy]	Flux_144_MHz [Jy]	Flux_144.2_MHz [Jy]	Flux_144.4_MHz [Jy]	Flux_144.6_MHz [Jy]	Flux_144.8_MHz [Jy]	Flux_145_MHz [Jy]	Flux_145.2_MHz [Jy]	Flux_145.4_MHz [Jy]	Flux_145.6_MHz [Jy]	Flux_145.8_MHz [Jy]	Flux_146_MHz [Jy]	Flux_146.2_MHz [Jy]	Flux_146.4_MHz [Jy]	Flux_146.6_MHz [Jy]	Flux_146.8_MHz [Jy]	Flux_147_MHz [Jy]	Flux_147.2_MHz [Jy]	Flux_147.4_MHz [Jy]	Flux_147.6_MHz [Jy]	Flux_147.8_MHz [Jy]	Flux_148_MHz [Jy]	Flux_148.2_MHz [Jy]	Flux_148.4_MHz [Jy]	Flux_148.6_MHz [Jy]	Flux_148.8_MHz [Jy]	Flux_149_MHz [Jy]	Flux_149.2_MHz [Jy]	Flux_149.4_MHz [Jy]	Flux_149.6_MHz [Jy]	Flux_149.8_MHz [Jy]	Flux_150_MHz [Jy]	Flux_150.2_MHz [Jy]	Flux_150.4_MHz [Jy]	Flux_150.6_MHz [Jy]	Flux_150.8_MHz [Jy]	Flux_151_MHz [Jy]	Flux_151.2_MHz [Jy]	Flux_151.4_MHz [Jy]	Flux_151.6_MHz [Jy]	Flux_151.8_MHz [Jy]	Flux_152_MHz [Jy]	Flux_152.2_MHz [Jy]	Flux_152.4_MHz [Jy]	Flux_152.6_MHz [Jy]	Flux_152.8_MHz [Jy]	Flux_153_MHz [Jy]	Flux_153.2_MHz [Jy]	Flux_153.4_MHz [Jy]	Flux_153.6_MHz [Jy]	Flux_153.8_MHz [Jy]	Flux_154_MHz [Jy]	Flux_154.2_MHz [Jy]	Flux_154.4_MHz [Jy]	Flux_154.6_MHz [Jy]	Flux_154.8_MHz [Jy]	Flux_155_MHz [Jy]	Flux_155.2_MHz [Jy]	Flux_155.4_MHz [Jy]	Flux_155.6_MHz [Jy]	Flux_155.8_MHz [Jy]	Flux_156_MHz [Jy]	Flux_156.2_MHz [Jy]	Flux_156.4_MHz [Jy]	Flux_156.6_MHz [Jy]	Flux_156.8_MHz [Jy]	Flux_157_MHz [Jy]	Flux_157.2_MHz [Jy]	Flux_157.4_MHz [Jy]	Flux_157.6_MHz [Jy]	Flux_157.8_MHz [Jy]	Flux_158_MHz [Jy]	Flux_158.2_MHz [Jy]	Flux_158.4_MHz [Jy]	Flux_158.6_MHz [Jy]	Flux_158.8_MHz [Jy]	Flux_159_MHz [Jy]	Flux_159.2_MHz [Jy]	Flux_159.4_MHz [Jy]	Flux_159.6_MHz [Jy]	Flux_159.8_MHz [Jy]
mock123	73.20371169	-35.38774234	0.00108753	0.00108464	0.00108177	0.00107890	0.00107605	0.00107320	0.00107037	0.00106755	0.00106474	0.00106194	0.00105916	0.00105638	0.00105362	0.00105087	0.00104812	0.00104539	0.00104267	0.00103997	0.00103727	0.00103458	0.00103190	0.00102924	0.00102658	0.00102394	0.00102130	0.00101868	0.00101606	0.00101346	0.00101087	0.00100828	0.00100571	0.00100315	0.00100060	0.00099805	0.00099552	0.00099300	0.00099048	0.00098798	0.00098549	0.00098300	0.00098053	0.00097806	0.00097561	0.00097316	0.00097072	0.00096830	0.00096588	0.00096347	0.00096107	0.00095868	0.00095630	0.00095393	0.00095156	0.00094921	0.00094687	0.00094453	0.00094220	0.00093988	0.00093757	0.00093527	0.00093298	0.00093070	0.00092842	0.00092615	0.00092390	0.00092165	0.00091940	0.00091717	0.00091495	0.00091273	0.00091052	0.00090832	0.00090613	0.00090395	0.00090177	0.00089960	0.00089744	0.00089529	0.00089315	0.00089101	0.00088888	0.00088676	0.00088465	0.00088255	0.00088045	0.00087836	0.00087628	0.00087421	0.00087214	0.00087008	0.00086803	0.00086598	0.00086395	0.00086192	0.00085989	0.00085788	0.00085587	0.00085387	0.00085188	0.00084989
mock124	47.38834547	-7.11823926	0.00012026	0.00011978	0.00011930	0.00011883	0.00011835	0.00011788	0.00011742	0.00011695	0.00011649	0.00011603	0.00011557	0.00011511	0.00011466	0.00011421	0.00011376	0.00011331	0.00011287	0.00011243	0.00011199	0.00011155	0.00011112	0.00011069	0.00011026	0.00010983	0.00010940	0.00010898	0.00010856	0.00010814	0.00010772	0.00010731	0.00010690	0.00010649	0.00010608	0.00010567	0.00010527	0.00010487	0.00010447	0.00010407	0.00010368	0.00010328	0.00010289	0.00010250	0.00010211	0.00010173	0.00010135	0.00010096	0.00010059	0.00010021	0.00009983	0.00009946	0.00009909	0.00009872	0.00009835	0.00009798	0.00009762	0.00009726	0.00009689	0.00009654	0.00009618	0.00009582	0.00009547	0.00009512	0.00009477	0.00009442	0.00009407	0.00009373	0.00009338	0.00009304	0.00009270	0.00009237	0.00009203	0.00009169	0.00009136	0.00009103	0.00009070	0.00009037	0.00009005	0.00008972	0.00008940	0.00008908	0.00008876	0.00008844	0.00008812	0.00008780	0.00008749	0.00008718	0.00008687	0.00008656	0.00008625	0.00008594	0.00008564	0.00008533	0.00008503	0.00008473	0.00008443	0.00008413	0.00008384	0.00008354	0.00008325	0.00008296
mock125	71.94438490	62.12705536	0.00279000	0.00278139	0.00277283	0.00276431	0.00275582	0.00274737	0.00273896	0.00273059	0.00272225	0.00271396	0.00270569	0.00269747	0.00268928	0.00268113	0.00267301	0.00266494	0.00265689	0.00264888	0.00264091	0.00263297	0.00262507	0.00261720	0.00260936	0.00260156	0.00259380	0.00258606	0.00257837	0.00257070	0.00256307	0.00255547	0.00254790	0.00254037	0.00253287	0.00252540	0.00251797	0.00251056	0.00250319	0.00249585	0.00248854	0.00248126	0.00247401	0.00246680	0.00245961	0.00245246	0.00244533	0.00243824	0.00243118	0.00242414	0.00241714	0.00241016	0.00240322	0.00239630	0.00238941	0.00238255	0.00237572	0.00236892	0.00236215	0.00235541	0.00234869	0.00234200	0.00233534	0.00232871	0.00232210	0.00231553	0.00230898	0.00230245	0.00229596	0.00228949	0.00228304	0.00227663	0.00227023	0.00226387	0.00225753	0.00225122	0.00224493	0.00223867	0.00223244	0.00222623	0.00222004	0.00221388	0.00220775	0.00220164	0.00219555	0.00218949	0.00218346	0.00217744	0.00217146	0.00216549	0.00215955	0.00215364	0.00214774	0.00214188	0.00213603	0.00213021	0.00212441	0.00211863	0.00211288	0.00210715	0.00210144	0.00209576
mock126	99.64725939	2.75918942	5.57223839	5.56428875	5.55636176	5.54845732	5.54057534	5.53271572	5.52487837	5.51706319	5.50927008	5.50149896	5.49374973	5.48602231	5.47831658	5.47063248	5.46296990	5.45532875	5.44770895	5.44011040	5.43253302	5.42497672	5.41744141	5.40992700	5.40243341	5.39496055	5.38750834	5.38007668	5.37266549	5.36527470	5.35790421	5.35055394	5.34322381	5.33591374	5.32862364	5.32135343	5.31410303	5.30687236	5.29966135	5.29246990	5.28529794	5.27814539	5.27101217	5.26389821	5.25680342	5.24972774	5.24267107	5.23563335	5.22861449	5.22161443	5.21463309	5.20767039	5.20072626	5.19380062	5.18689340	5.18000453	5.17313393	5.16628153	5.15944726	5.15263105	5.14583283	5.13905251	5.13229005	5.12554535	5.11881836	5.11210900	5.10541721	5.09874291	5.09208604	5.08544653	5.07882431	5.07221931	5.06563147	5.05906072	5.05250699	5.04597022	5.03945035	5.03294729	5.02646100	5.01999141	5.01353845	5.00710205	5.00068216	4.99427871	4.98789164	4.98152088	4.97516638	4.96882807	4.96250588	4.95619976	4.94990965	4.94363549	4.93737720	4.93113475	4.92490805	4.91869706	4.91250172	4.90632197	4.90015774	4.89400898	4.88787563	4.88175763
mock127	109.78670176	15.49746534	0.00021546	0.00021466	0.00021387	0.00021308	0.00021229	0.00021151	0.00021073	0.00020996	0.00020919	0.00020843	0.00020767	0.00020691	0.00020615	0.00020540	0.00020466	0.00020392	0.00020318	0.00020244	0.00020171	0.00020098	0.00020026	0.00019954	0.00019882	0.00019811	0.00019740	0.00019669	0.00019599	0.00019529	0.00019460	0.00019390	0.00019322	0.00019253	0.00019185	0.00019117	0.00019049	0.00018982	0.00018915	0.00018849	0.00018783	0.00018717	0.00018651	0.00018586	0.00018521	0.00018456	0.00018392	0.00018328	0.00018264	0.00018201	0.00018138	0.00018075	0.00018012	0.00017950	0.00017888	0.00017827	0.00017765	0.00017704	0.00017643	0.00017583	0.00017523	0.00017463	0.00017403	0.00017344	0.00017285	0.00017226	0.00017168	0.00017110	0.00017052	0.00016994	0.00016937	0.00016879	0.00016823	0.00016766	0.00016710	0.00016654	0.00016598	0.00016542	0.00016487	0.00016432	0.00016377	0.00016323	0.00016268	0.00016214	0.00016161	0.00016107	0.00016054	0.00016001	0.00015948	0.00015895	0.00015843	0.00015791	0.00015739	0.00015688	0.00015636	0.00015585	0.00015534	0.00015483	0.00015433	0.00015383	0.00015333	0.00015283
mock128	136.57957453	29.88682359	2.17079646	2.16706170	2.16333868	2.15962734	2.15592763	2.15223949	2.14856288	2.14489774	2.14124401	2.13760166	2.13397062	2.13035085	2.12674229	2.12314490	2.11955862	2.11598340	2.11241920	2.10886597	2.10532365	2.10179220	2.09827157	2.09476171	2.09126257	2.08777411	2.08429628	2.08082903	2.07737231	2.07392609	2.07049030	2.06706492	2.06364988	2.06024515	2.05685068	2.05346642	2.05009234	2.04672838	2.04337451	2.04003067	2.03669683	2.03337293	2.03005895	2.02675483	2.02346054	2.02017603	2.01690125	2.01363617	2.01038075	2.00713494	2.00389870	2.00067199	1.99745477	1.99424701	1.99104865	1.98785966	1.98468000	1.98150964	1.97834852	1.97519661	1.97205388	1.96892028	1.96579578	1.96268033	1.95957390	1.95647646	1.95338795	1.95030835	1.94723763	1.94417573	1.94112263	1.93807828	1.93504266	1.93201572	1.92899743	1.92598776	1.92298666	1.91999410	1.91701005	1.91403448	1.91106734	1.90810860	1.90515823	1.90221619	1.89928245	1.89635698	1.89343974	1.89053070	1.88762982	1.88473707	1.88185242	1.87897583	1.87610728	1.87324673	1.87039414	1.86754949	1.86471274	1.86188387	1.85906283	1.85624960	1.85344415	1.85064645
mock129	30.83471872	34.24670081	0.00027422	0.00027323	0.00027225	0.00027127	0.00027030	0.00026934	0.00026838	0.00026742	0.00026647	0.00026552	0.00026458	0.00026364	0.00026271	0.00026178	0.00026086	0.00025994	0.00025902	0.00025811	0.00025721	0.00025630	0.00025541	0.00025451	0.00025363	0.00025274	0.00025186	0.00025099	0.00025012	0.00024925	0.00024839	0.00024753	0.00024667	0.00024582	0.00024498	0.00024414	0.00024330	0.00024246	0.00024163	0.00024081	0.00023998	0.00023917	0.00023835	0.00023754	0.00023673	0.00023593	0.00023513	0.00023434	0.00023355	0.00023276	0.00023197	0.00023119	0.00023042	0.00022964	0.00022887	0.00022811	0.00022735	0.00022659	0.00022583	0.00022508	0.00022433	0.00022359	0.00022285	0.00022211	0.00022137	0.00022064	0.00021991	0.00021919	0.00021847	0.00021775	0.00021704	0.00021633	0.00021562	0.00021491	0.00021421	0.00021351	0.00021282	0.00021213	0.00021144	0.00021075	0.00021007	0.00020939	0.00020871	0.00020804	0.00020737	0.00020670	0.00020604	0.00020538	0.00020472	0.00020406	0.00020341	0.00020276	0.00020211	0.00020147	0.00020083	0.00020019	0.00019956	0.00019892	0.00019829	0.00019767	0.00019704	0.00019642
mock130	56.60961811	2.91515482	0.00271006	0.00270383	0.00269763	0.00269144	0.00268528	0.00267915	0.00267303	0.00266694	0.00266087	0.00265483	0.00264880	0.00264280	0.00263682	0.00263086	0.00262492	0.00261901	0.00261312	0.00260724	0.00260139	0.00259556	0.00258976	0.00258397	0.00257820	0.00257246	0.00256673	0.00256103	0.00255535	0.00254968	0.00254404	0.00253842	0.00253281	0.00252723	0.00252167	0.00251613	0.00251060	0.00250510	0.00249962	0.00249415	0.00248871	0.00248328	0.00247787	0.00247249	0.00246712	0.00246177	0.00245644	0.00245112	0.00244583	0.00244055	0.00243530	0.00243006	0.00242484	0.00241964	0.00241445	0.00240929	0.00240414	0.00239901	0.00239389	0.00238880	0.00238372	0.00237866	0.00237362	0.00236859	0.00236358	0.00235859	0.00235362	0.00234866	0.00234372	0.00233880	0.00233389	0.00232900	0.00232413	0.00231927	0.00231443	0.00230961	0.00230480	0.00230001	0.00229523	0.00229047	0.00228573	0.00228100	0.00227629	0.00227159	0.00226691	0.00226225	0.00225760	0.00225296	0.00224835	0.00224374	0.00223916	0.00223458	0.00223003	0.00222548	0.00222096	0.00221644	0.00221195	0.00220746	0.00220299	0.00219854	0.00219410	0.00218968
mock131	75.05797391	56.86254085	0.00974039	0.00972173	0.00970314	0.00968461	0.00966614	0.00964773	0.00962938	0.00961110	0.00959287	0.00957471	0.00955660	0.00953855	0.00952057	0.00950264	0.00948477	0.00946696	0.00944921	0.00943152	0.00941388	0.00939630	0.00937878	0.00936131	0.00934391	0.00932655	0.00930926	0.00929202	0.00927484	0.00925771	0.00924063	0.00922362	0.00920665	0.00918974	0.00917289	0.00915609	0.00913934	0.00912264	0.00910600	0.00908941	0.00907288	0.00905639	0.00903996	0.00902358	0.00900725	0.00899098	0.00897475	0.00895858	0.00894246	0.00892638	0.00891036	0.00889439	0.00887847	0.00886259	0.00884677	0.00883100	0.00881527	0.00879960	0.00878397	0.00876839	0.00875286	0.00873737	0.00872194	0.00870655	0.00869121	0.00867592	0.00866067	0.00864547	0.00863032	0.00861521	0.00860015	0.00858513	0.00857016	0.00855524	0.00854036	0.00852553	0.00851074	0.00849599	0.00848129	0.00846664	0.00845203	0.00843746	0.00842294	0.00840846	0.00839402	0.00837963	0.00836528	0.00835097	0.00833670	0.00832248	0.00830830	0.00829416	0.00828007	0.00826601	0.00825200	0.00823803	0.00822410	0.00821021	0.00819636	0.00818255	0.00816879	0.00815506
mock132	23.71817153	8.09010956	0.02204301	0.02199913	0.02195539	0.02191181	0.02186837	0.02182509	0.02178194	0.02173895	0.02169610	0.02165340	0.02161083	0.02156842	0.02152614	0.02148401	0.02144202	0.02140017	0.02135846	0.02131689	0.02127545	0.02123416	0.02119300	0.02115198	0.02111110	0.02107035	0.02102973	0.02098925	0.02094891	0.02090870	0.02086861	0.02082866	0.02078885	0.02074916	0.02070960	0.02067017	0.02063087	0.02059170	0.02055266	0.02051374	0.02047495	0.02043628	0.02039774	0.02035932	0.02032103	0.02028286	0.02024482	0.02020690	0.02016909	0.02013141	0.02009385	0.02005642	0.02001910	0.01998189	0.01994481	0.01990785	0.01987100	0.01983427	0.01979766	0.01976116	0.01972478	0.01968851	0.01965236	0.01961632	0.01958039	0.01954458	0.01950888	0.01947329	0.01943781	0.01940244	0.01936718	0.01933204	0.01929700	0.01926207	0.01922725	0.01919254	0.01915793	0.01912343	0.01908904	0.01905476	0.01902058	0.01898650	0.01895253	0.01891866	0.01888490	0.01885124	0.01881768	0.01878423	0.01875088	0.01871763	0.01868448	0.01865143	0.01861848	0.01858563	0.01855288	0.01852023	0.01848768	0.01845523	0.01842287	0.01839061	0.01835845	0.01832638
mock133	42.51178379	11.04675568	0.77791600	0.77518426	0.77246599	0.76976110	0.76706951	0.76439113	0.76172588	0.75907368	0.75643443	0.75380807	0.75119452	0.74859368	0.74600548	0.74342985	0.74086670	0.73831595	0.73577754	0.73325137	0.73073739	0.72823550	0.72574564	0.72326773	0.72080169	0.71834746	0.71590496	0.71347412	0.71105487	0.70864713	0.70625084	0.70386593	0.70149232	0.69912995	0.69677874	0.69443864	0.69210957	0.68979147	0.68748427	0.68518790	0.68290230	0.68062741	0.67836315	0.67610947	0.67386630	0.67163358	0.66941124	0.66719923	0.66499748	0.66280593	0.66062452	0.65845319	0.65629188	0.65414053	0.65199908	0.64986747	0.64774564	0.64563355	0.64353112	0.64143830	0.63935504	0.63728128	0.63521696	0.63316203	0.63111643	0.62908011	0.62705301	0.62503509	0.62302628	0.62102654	0.61903581	0.61705404	0.61508117	0.61311717	0.61116196	0.60921551	0.60727777	0.60534868	0.60342819	0.60151625	0.59961282	0.59771785	0.59583129	0.59395308	0.59208319	0.59022156	0.58836816	0.58652292	0.58468581	0.58285678	0.58103578	0.57922277	0.57741770	0.57562053	0.57383121	0.57204970	0.57027596	0.56850994	0.56675160	0.56500089	0.56325778	0.56152222
mock134	77.66784413	14.07777106	3.22425450	3.21860600	3.21297543	3.20736270	3.20176773	3.19619044	3.19063075	3.18508858	3.17956385	3.17405649	3.16856640	3.16309352	3.15763776	3.15219905	3.14677731	3.14137246	3.13598443	3.13061315	3.12525853	3.11992050	3.11459899	3.10929392	3.10400523	3.09873283	3.09347665	3.08823663	3.08301269	3.07780476	3.07261276	3.06743663	3.06227630	3.05713170	3.05200275	3.04688940	3.04179156	3.03670918	3.03164218	3.02659050	3.02155407	3.01653283	3.01152670	3.00653562	3.00155953	2.99659836	2.99165204	2.98672052	2.98180373	2.97690160	2.97201407	2.96714108	2.96228256	2.95743846	2.95260871	2.94779325	2.94299202	2.93820496	2.93343200	2.92867309	2.92392817	2.91919718	2.91448006	2.90977674	2.90508718	2.90041131	2.89574908	2.89110042	2.88646529	2.88184361	2.87723535	2.87264044	2.86805882	2.86349044	2.85893525	2.85439318	2.84986419	2.84534822	2.84084521	2.83635512	2.83187788	2.82741345	2.82296177	2.81852279	2.81409646	2.80968272	2.80528152	2.80089282	2.79651656	2.79215268	2.78780114	2.78346189	2.77913488	2.77482006	2.77051737	2.76622677	2.76194821	2.75768164	2.75342702	2.74918428	2.74495339	2.74073430
mock135	107.73591607	23.14422059	0.46377491	0.46274366	0.46171616	0.46069241	0.45967238	0.45865604	0.45764339	0.45663441	0.45562907	0.45462736	0.45362926	0.45263474	0.45164381	0.45065643	0.44967258	0.44869226	0.44771544	0.44674210	0.44577224	0.44480582	0.44384284	0.44288327	0.44192711	0.44097433	0.44002491	0.43907885	0.43813612	0.43719671	0.43626060	0.43532777	0.43439821	0.43347191	0.43254884	0.43162900	0.43071236	0.42979891	0.42888864	0.42798153	0.42707756	0.42617672	0.42527900	0.42438438	0.42349284	0.42260437	0.42171895	0.42083658	0.41995723	0.41908089	0.41820756	0.41733720	0.41646981	0.41560538	0.41474389	0.41388533	0.41302968	0.41217693	0.41132706	0.41048007	0.40963593	0.40879464	0.40795619	0.40712055	0.40628772	0.40545768	0.40463042	0.40380593	0.40298419	0.40216519	0.40134892	0.40053536	0.39972451	0.39891635	0.39811087	0.39730805	0.39650789	0.39571037	0.39491548	0.39412320	0.39333353	0.39254646	0.39176196	0.39098004	0.39020067	0.38942385	0.38864957	0.38787781	0.38710856	0.38634181	0.38557755	0.38481577	0.38405646	0.38329960	0.38254519	0.38179321	0.38104366	0.38029652	0.37955177	0.37880942	0.37806945	0.37733185
mock136	123.97879722	-12.79374344	3.17418199	3.16953907	3.16490954	3.16029336	3.15569045	3.15110077	3.14652425	3.14196085	3.13741050	3.13287315	3.12834874	3.12383722	3.11933853	3.11485262	3.11037944	3.10591892	3.10147103	3.09703570	3.09261288	3.08820252	3.08380456	3.07941896	3.07504566	3.07068461	3.06633577	3.06199907	3.05767447	3.05336191	3.04906136	3.04477275	3.04049604	3.03623118	3.03197813	3.02773682	3.02350721	3.01928927	3.01508292	3.01088814	3.00670487	3.00253306	2.99837268	2.99422366	2.99008597	2.98595956	2.98184438	2.97774039	2.97364754	2.96956578	2.96549508	2.96143539	2.95738666	2.95334885	2.94932191	2.94530581	2.94130049	2.93730592	2.93332205	2.92934884	2.92538624	2.92143422	2.91749273	2.91356173	2.90964118	2.90573103	2.90183125	2.89794180	2.89406263	2.89019370	2.88633498	2.88248642	2.87864798	2.87481962	2.87100131	2.86719300	2.86339466	2.85960625	2.85582772	2.85205904	2.84830017	2.84455108	2.84081172	2.83708206	2.83336206	2.82965168	2.82595088	2.82225963	2.81857790	2.81490564	2.81124282	2.80758940	2.80394534	2.80031062	2.79668519	2.79306902	2.78946208	2.78586433	2.78227573	2.77869624	2.77512585	2.77156450
mock137	93.55589412	-30.19252860	20.57347452	20.52818199	20.48305352	20.43808828	20.39328547	20.34864425	20.30416382	20.25984337	20.21568211	20.17167923	20.12783396	20.08414549	20.04061305	19.99723587	19.95401318	19.91094421	19.86802820	19.82526439	19.78265203	19.74019039	19.69787871	19.65571625	19.61370230	19.57183611	19.53011697	19.48854416	19.44711696	19.40583466	19.36469657	19.32370197	19.28285017	19.24214048	19.20157222	19.16114469	19.12085723	19.08070914	19.04069977	19.00082845	18.96109451	18.92149730	18.88203615	18.84271043	18.80351948	18.76446266	18.72553934	18.68674887	18.64809063	18.60956399	18.57116833	18.53290302	18.49476745	18.45676102	18.41888310	18.38113310	18.34351042	18.30601445	18.26864461	18.23140030	18.19428094	18.15728594	18.12041473	18.08366672	18.04704135	18.01053805	17.97415625	17.93789538	17.90175489	17.86573422	17.82983283	17.79405015	17.75838565	17.72283877	17.68740899	17.65209576	17.61689855	17.58181684	17.54685008	17.51199777	17.47725937	17.44263437	17.40812226	17.37372252	17.33943465	17.30525813	17.27119246	17.23723715	17.20339170	17.16965561	17.13602839	17.10250955	17.06909860	17.03579507	17.00259847	16.96950833	16.93652416	16.90364551	16.87087189	16.83820284	16.80563789	16.77317659
mock138	81.70213302	18.04299799	0.00330140	0.00328949	0.00327764	0.00326585	0.00325412	0.00324245	0.00323084	0.00321928	0.00320778	0.00319634	0.00318495	0.00317363	0.00316235	0.00315114	0.00313998	0.00312887	0.00311782	0.00310682	0.00309588	0.00308499	0.00307416	0.00306338	0.00305265	0.00304197	0.00303134	0.00302077	0.00301025	0.00299978	0.00298935	0.00297898	0.00296866	0.00295839	0.00294817	0.00293800	0.00292788	0.00291781	0.00290778	0.00289780	0.00288787	0.00287799	0.00286815	0.00285836	0.00284862	0.00283893	0.00282928	0.00281967	0.00281011	0.00280060	0.00279113	0.00278171	0.00277233	0.00276299	0.00275370	0.00274445	0.00273525	0.00272608	0.00271696	0.00270789	0.00269885	0.00268986	0.00268091	0.00267200	0.00266313	0.00265430	0.00264552	0.00263677	0.00262807	0.00261940	0.00261077	0.00260219	0.00259364	0.00258513	0.00257667	0.00256823	0.00255984	0.00255149	0.00254317	0.00253490	0.00252666	0.00251845	0.00251029	0.00250216	0.00249407	0.00248601	0.00247799	0.00247001	0.00246206	0.00245415	0.00244627	0.00243843	0.00243062	0.00242285	0.00241511	0.00240741	0.00239974	0.00239211	0.00238451	0.00237694	0.00236941	0.00236191
mock139	124.69256486	52.56199258	0.00155181	0.00154823	0.00154466	0.00154111	0.00153757	0.00153405	0.00153053	0.00152703	0.00152355	0.00152007	0.00151661	0.00151316	0.00150973	0.00150631	0.00150290	0.00149950	0.00149611	0.00149274	0.00148938	0.00148603	0.00148269	0.00147937	0.00147606	0.00147276	0.00146947	0.00146619	0.00146293	0.00145967	0.00145643	0.00145320	0.00144998	0.00144678	0.00144358	0.00144040	0.00143723	0.00143407	0.00143092	0.00142778	0.00142465	0.00142153	0.00141843	0.00141533	0.00141225	0.00140918	0.00140612	0.00140306	0.00140002	0.00139699	0.00139397	0.00139097	0.00138797	0.00138498	0.00138200	0.00137904	0.00137608	0.00137313	0.00137020	0.00136727	0.00136435	0.00136145	0.00135855	0.00135567	0.00135279	0.00134992	0.00134707	0.00134422	0.00134138	0.00133856	0.00133574	0.00133293	0.00133013	0.00132734	0.00132456	0.00132179	0.00131903	0.00131628	0.00131354	0.00131081	0.00130808	0.00130537	0.00130266	0.00129997	0.00129728	0.00129460	0.00129193	0.00128927	0.00128662	0.00128398	0.00128134	0.00127872	0.00127610	0.00127349	0.00127089	0.00126830	0.00126572	0.00126315	0.00126058	0.00125802	0.00125548	0.00125293
mock140	43.94522204	68.96374566	0.00005877	0.00005863	0.00005848	0.00005834	0.00005819	0.00005805	0.00005791	0.00005777	0.00005762	0.00005748	0.00005734	0.00005720	0.00005706	0.00005692	0.00005679	0.00005665	0.00005651	0.00005637	0.00005624	0.00005610	0.00005597	0.00005583	0.00005570	0.00005556	0.00005543	0.00005530	0.00005517	0.00005503	0.00005490	0.00005477	0.00005464	0.00005451	0.00005438	0.00005425	0.00005413	0.00005400	0.00005387	0.00005374	0.00005362	0.00005349	0.00005337	0.00005324	0.00005312	0.00005299	0.00005287	0.00005275	0.00005262	0.00005250	0.00005238	0.00005226	0.00005214	0.00005202	0.00005190	0.00005178	0.00005166	0.00005154	0.00005142	0.00005130	0.00005119	0.00005107	0.00005095	0.00005084	0.00005072	0.00005060	0.00005049	0.00005037	0.00005026	0.00005015	0.00005003	0.00004992	0.00004981	0.00004970	0.00004958	0.00004947	0.00004936	0.00004925	0.00004914	0.00004903	0.00004892	0.00004881	0.00004870	0.00004860	0.00004849	0.00004838	0.00004827	0.00004817	0.00004806	0.00004795	0.00004785	0.00004774	0.00004764	0.00004753	0.00004743	0.00004733	0.00004722	0.00004712	0.00004702	0.00004691	0.00004681	0.00004671
mock141	54.28623838	-4.47417729	0.47556701	0.47471792	0.47387155	0.47302789	0.47218694	0.47134866	0.47051307	0.46968013	0.46884984	0.46802219	0.46719716	0.46637474	0.46555493	0.46473770	0.46392305	0.46311097	0.46230144	0.46149445	0.46068999	0.45988805	0.45908862	0.45829168	0.45749723	0.45670526	0.45591574	0.45512868	0.45434406	0.45356187	0.45278210	0.45200473	0.45122977	0.45045719	0.44968698	0.44891915	0.44815366	0.44739053	0.44662972	0.44587124	0.44511508	0.44436122	0.44360965	0.44286036	0.44211335	0.44136861	0.44062611	0.43988586	0.43914785	0.43841206	0.43767848	0.43694711	0.43621793	0.43549094	0.43476613	0.43404348	0.43332299	0.43260465	0.43188845	0.43117438	0.43046243	0.42975259	0.42904486	0.42833922	0.42763566	0.42693418	0.42623477	0.42553741	0.42484211	0.42414885	0.42345761	0.42276841	0.42208121	0.42139603	0.42071284	0.42003164	0.41935243	0.41867518	0.41799990	0.41732658	0.41665521	0.41598578	0.41531828	0.41465270	0.41398904	0.41332729	0.41266744	0.41200948	0.41135341	0.41069921	0.41004688	0.40939641	0.40874780	0.40810104	0.40745611	0.40681301	0.40617174	0.40553228	0.40489463	0.40425878	0.40362473	0.40299246
